miRNA;Target
hsa-miR-20a-5p;ABHD15
hsa-miR-20a-5p;TNFAIP8L1
hsa-miR-20a-5p;SERF1A
hsa-miR-20a-5p;ZMYM1
hsa-miR-20a-5p;SERF1B
hsa-miR-20a-5p;ZNF180
hsa-miR-20a-5p;CLEC12B
hsa-miR-20a-5p;TMEM196
hsa-miR-20a-5p;XIRP2
hsa-miR-20a-5p;NME6
hsa-miR-20a-5p;SOD2
hsa-miR-20a-5p;TPK1
hsa-miR-20a-5p;ZNF93
hsa-miR-20a-5p;ACVR1B
hsa-miR-20a-5p;AGO3
hsa-miR-20a-5p;AKAP11
hsa-miR-20a-5p;ANKH
hsa-miR-20a-5p;ANKRD33B
hsa-miR-20a-5p;BBX
hsa-miR-20a-5p;BCL2L2
hsa-miR-20a-5p;BTF3L4
hsa-miR-20a-5p;BTG3
hsa-miR-20a-5p;RSRP1
hsa-miR-20a-5p;CNKSR3
hsa-miR-20a-5p;CNOT6L
hsa-miR-20a-5p;COIL
hsa-miR-20a-5p;CREB1
hsa-miR-20a-5p;CYCS
hsa-miR-20a-5p;DCTN6
hsa-miR-20a-5p;DNAJC10
hsa-miR-20a-5p;FBXL5
hsa-miR-20a-5p;FEM1C
hsa-miR-20a-5p;FOXK1
hsa-miR-20a-5p;GATA6
hsa-miR-20a-5p;GIGYF1
hsa-miR-20a-5p;GPR157
hsa-miR-20a-5p;HMGB1
hsa-miR-20a-5p;HYPK
hsa-miR-20a-5p;KIAA0101
hsa-miR-20a-5p;KIAA1551
hsa-miR-20a-5p;KLHL36
hsa-miR-20a-5p;LAMTOR1
hsa-miR-20a-5p;LAPTM4A
hsa-miR-20a-5p;MFN1
hsa-miR-20a-5p;MIDN
hsa-miR-20a-5p;MYLIP
hsa-miR-20a-5p;NAGK
hsa-miR-20a-5p;NR2C2
hsa-miR-20a-5p;NR2F6
hsa-miR-20a-5p;NUFIP2
hsa-miR-20a-5p;PPP1R15B
hsa-miR-20a-5p;PXK
hsa-miR-20a-5p;QSOX1
hsa-miR-20a-5p;RAN
hsa-miR-20a-5p;RRAGD
hsa-miR-20a-5p;SHOC2
hsa-miR-20a-5p;SMAD4
hsa-miR-20a-5p;SOCS5
hsa-miR-20a-5p;TFAM
hsa-miR-20a-5p;TNRC6B
hsa-miR-20a-5p;TSR1
hsa-miR-20a-5p;WSB1
hsa-miR-20a-5p;YIPF4
hsa-miR-20a-5p;ZFYVE21
hsa-miR-20a-5p;ZNFX1
hsa-miR-20a-5p;TMEM38A
hsa-miR-20a-5p;KCNA7
hsa-miR-20a-5p;CRISPLD2
hsa-miR-20a-5p;GRK7
hsa-miR-20a-5p;NEK8
hsa-miR-20a-5p;KRT10
hsa-miR-20a-5p;MED16
hsa-miR-20a-5p;KCNMB1
hsa-miR-20a-5p;KIF6
hsa-miR-20a-5p;ZNF514
hsa-miR-20a-5p;ZNF417
hsa-miR-20a-5p;EFCAB11
hsa-miR-20a-5p;PRIM1
hsa-miR-20a-5p;SLC28A1
hsa-miR-20a-5p;COX19
hsa-miR-20a-5p;PTRF
hsa-miR-20a-5p;MIXL1
hsa-miR-20a-5p;GABPB1
hsa-miR-20a-5p;BMP8B
hsa-miR-20a-5p;MED18
hsa-miR-20a-5p;C21orf62-AS1
hsa-miR-20a-5p;GPR155
hsa-miR-20a-5p;TMEM134
hsa-miR-20a-5p;ZNF682
hsa-miR-20a-5p;ZNF12
hsa-miR-20a-5p;CRCP
hsa-miR-20a-5p;DNTTIP2
hsa-miR-20a-5p;CEP72
hsa-miR-20a-5p;C3orf38
hsa-miR-20a-5p;RITA1
hsa-miR-20a-5p;FXYD5
hsa-miR-20a-5p;SERF2
hsa-miR-20a-5p;EPS15L1
hsa-miR-20a-5p;ACVR1B
hsa-miR-20a-5p;AKAP11
hsa-miR-20a-5p;ANKRD33B
hsa-miR-20a-5p;BCL2L11
hsa-miR-20a-5p;BNIP2
hsa-miR-20a-5p;CENPQ
hsa-miR-20a-5p;CEP97
hsa-miR-20a-5p;FBXL5
hsa-miR-20a-5p;GATA6
hsa-miR-20a-5p;GIGYF1
hsa-miR-20a-5p;HSPA8
hsa-miR-20a-5p;LZIC
hsa-miR-20a-5p;MAPRE3
hsa-miR-20a-5p;MIDN
hsa-miR-20a-5p;PKNOX1
hsa-miR-20a-5p;PTPN4
hsa-miR-20a-5p;QKI
hsa-miR-20a-5p;RAB5B
hsa-miR-20a-5p;RBM20
hsa-miR-20a-5p;RPS27A
hsa-miR-20a-5p;WEE1
hsa-miR-20a-5p;NARS
hsa-miR-20a-5p;C3orf38
hsa-miR-20a-5p;RAN
hsa-miR-20a-5p;B2M
hsa-miR-20a-5p;ACTR2
hsa-miR-20a-5p;AKAP11
hsa-miR-20a-5p;ANKRD33B
hsa-miR-20a-5p;BBX
hsa-miR-20a-5p;BCL2L11
hsa-miR-20a-5p;BNIP2
hsa-miR-20a-5p;CCND1
hsa-miR-20a-5p;CNOT6L
hsa-miR-20a-5p;COIL
hsa-miR-20a-5p;DNAJB9
hsa-miR-20a-5p;FBXL5
hsa-miR-20a-5p;FNBP1L
hsa-miR-20a-5p;GATA6
hsa-miR-20a-5p;GIGYF1
hsa-miR-20a-5p;HMGB1
hsa-miR-20a-5p;HSPA8
hsa-miR-20a-5p;KIAA1551
hsa-miR-20a-5p;KLHL36
hsa-miR-20a-5p;LAMTOR1
hsa-miR-20a-5p;LAPTM4A
hsa-miR-20a-5p;M6PR
hsa-miR-20a-5p;MAPRE3
hsa-miR-20a-5p;MIDN
hsa-miR-20a-5p;MORF4L1
hsa-miR-20a-5p;MYLIP
hsa-miR-20a-5p;NABP1
hsa-miR-20a-5p;NFAT5
hsa-miR-20a-5p;NIPA1
hsa-miR-20a-5p;NUFIP2
hsa-miR-20a-5p;PCBP2
hsa-miR-20a-5p;PFKP
hsa-miR-20a-5p;PPP1R15B
hsa-miR-20a-5p;RAN
hsa-miR-20a-5p;SHOC2
hsa-miR-20a-5p;SKIL
hsa-miR-20a-5p;SOX4
hsa-miR-20a-5p;RPS27A
hsa-miR-20a-5p;ZDHHC20
hsa-miR-20a-5p;PDRG1
hsa-miR-20a-5p;CRISPLD2
hsa-miR-20a-5p;KRT10
hsa-miR-20a-5p;ZNF417
hsa-miR-20a-5p;EFCAB11
hsa-miR-20a-5p;BMP8B
hsa-miR-20a-5p;GPR155
hsa-miR-20a-5p;ZNF682
hsa-miR-20a-5p;SMAD4
hsa-miR-20a-5p;ZNF12
hsa-miR-20a-5p;CEP72
hsa-miR-20a-5p;C3orf38
hsa-miR-20a-5p;KIAA0101
hsa-miR-20a-5p;B2M
hsa-miR-20a-5p;PXYLP1
hsa-miR-20a-5p;ACVR1B
hsa-miR-20a-5p;AKAP11
hsa-miR-20a-5p;ANKH
hsa-miR-20a-5p;ANKRD33B
hsa-miR-20a-5p;ANKRD52
hsa-miR-20a-5p;BCL2L11
hsa-miR-20a-5p;BNIP2
hsa-miR-20a-5p;BTF3L4
hsa-miR-20a-5p;RSRP1
hsa-miR-20a-5p;C3orf38
hsa-miR-20a-5p;COIL
hsa-miR-20a-5p;ELK4
hsa-miR-20a-5p;F3
hsa-miR-20a-5p;FAM129A
hsa-miR-20a-5p;FAM129A
hsa-miR-20a-5p;FAM160B1
hsa-miR-20a-5p;FBXL5
hsa-miR-20a-5p;FOXK2
hsa-miR-20a-5p;FZD9
hsa-miR-20a-5p;GATA6
hsa-miR-20a-5p;GIGYF1
hsa-miR-20a-5p;HMGB3
hsa-miR-20a-5p;HNRNPR
hsa-miR-20a-5p;KIAA0101
hsa-miR-20a-5p;KIAA0513
hsa-miR-20a-5p;KIAA1147
hsa-miR-20a-5p;KIF23
hsa-miR-20a-5p;LZIC
hsa-miR-20a-5p;M6PR
hsa-miR-20a-5p;MAP7
hsa-miR-20a-5p;MAPK1
hsa-miR-20a-5p;MAPRE3
hsa-miR-20a-5p;MARCH6
hsa-miR-20a-5p;MIDN
hsa-miR-20a-5p;MORF4L1
hsa-miR-20a-5p;MYLIP
hsa-miR-20a-5p;NACC2
hsa-miR-20a-5p;NAGK
hsa-miR-20a-5p;NUFIP2
hsa-miR-20a-5p;PDPK1
hsa-miR-20a-5p;PFKP
hsa-miR-20a-5p;PHTF2
hsa-miR-20a-5p;PPP1R15B
hsa-miR-20a-5p;PXK
hsa-miR-20a-5p;QKI
hsa-miR-20a-5p;RAB11FIP1
hsa-miR-20a-5p;REST
hsa-miR-20a-5p;POLR1B
hsa-miR-20a-5p;SEPT2
hsa-miR-20a-5p;SHOC2
hsa-miR-20a-5p;SKIL
hsa-miR-20a-5p;SOX4
hsa-miR-20a-5p;SP4
hsa-miR-20a-5p;SRSF2
hsa-miR-20a-5p;TTC9
hsa-miR-20a-5p;RPS27A
hsa-miR-20a-5p;ZC3H12C
hsa-miR-20a-5p;ZNF202
hsa-miR-20a-5p;PDRG1
hsa-miR-20a-5p;MFSD8
hsa-miR-20a-5p;ZNF417
hsa-miR-20a-5p;C9orf40
hsa-miR-20a-5p;ZNF180
hsa-miR-20a-5p;TMEM242
hsa-miR-20a-5p;ZNF12
hsa-miR-20a-5p;ZNF780A
hsa-miR-20a-5p;MDM2
hsa-miR-20a-5p;GINS4
hsa-miR-20a-5p;B2M
hsa-miR-20a-5p;ACER2
hsa-miR-20a-5p;AKAP11
hsa-miR-20a-5p;C11orf30
hsa-miR-20a-5p;CCND1
hsa-miR-20a-5p;COIL
hsa-miR-20a-5p;DNAJB9
hsa-miR-20a-5p;FBXL5
hsa-miR-20a-5p;GATA6
hsa-miR-20a-5p;GIGYF1
hsa-miR-20a-5p;KPNA2
hsa-miR-20a-5p;LAMTOR1
hsa-miR-20a-5p;LAPTM4A
hsa-miR-20a-5p;MAP7
hsa-miR-20a-5p;MAPRE3
hsa-miR-20a-5p;MIDN
hsa-miR-20a-5p;MYLIP
hsa-miR-20a-5p;PPP1R15B
hsa-miR-20a-5p;PTPN4
hsa-miR-20a-5p;SKIL
hsa-miR-20a-5p;SOX4
hsa-miR-20a-5p;SUCO
hsa-miR-20a-5p;TMEM127
hsa-miR-20a-5p;TRIM37
hsa-miR-20a-5p;TXNIP
hsa-miR-20a-5p;RPS27A
hsa-miR-20a-5p;ZBTB4
hsa-miR-20a-5p;PDRG1
hsa-miR-20a-5p;KIAA1191
hsa-miR-20a-5p;ZDHHC20
hsa-miR-20a-5p;C3orf38
hsa-miR-20a-5p;B2M
hsa-miR-20a-5p;FEM1C
hsa-miR-20a-5p;MORC1
hsa-miR-20a-5p;AKAP11
hsa-miR-20a-5p;ANKRD33B
hsa-miR-20a-5p;ARHGAP1
hsa-miR-20a-5p;B2M
hsa-miR-20a-5p;BCL2L11
hsa-miR-20a-5p;BTG2
hsa-miR-20a-5p;RSRP1
hsa-miR-20a-5p;CAPN15
hsa-miR-20a-5p;DUSP2
hsa-miR-20a-5p;FBXL5
hsa-miR-20a-5p;HBP1
hsa-miR-20a-5p;HMGB3
hsa-miR-20a-5p;HSPA8
hsa-miR-20a-5p;KIAA0513
hsa-miR-20a-5p;KLHL28
hsa-miR-20a-5p;LAPTM4A
hsa-miR-20a-5p;LASP1
hsa-miR-20a-5p;MIDN
hsa-miR-20a-5p;MKNK2
hsa-miR-20a-5p;MYLIP
hsa-miR-20a-5p;PDGFB
hsa-miR-20a-5p;SEMA7A
hsa-miR-20a-5p;SLC30A1
hsa-miR-20a-5p;TRIP10
hsa-miR-20a-5p;TSG101
hsa-miR-20a-5p;RPS27A
hsa-miR-20a-5p;UGCG
hsa-miR-20a-5p;WAC
hsa-miR-20a-5p;ZFYVE21
hsa-miR-20a-5p;PDRG1
hsa-miR-20a-5p;ZDHHC20
hsa-miR-20a-5p;CNOT4
hsa-miR-20a-5p;LPAR2
hsa-miR-20a-5p;ANKH
hsa-miR-20a-5p;ARID4B
hsa-miR-20a-5p;FBXL5
hsa-miR-20a-5p;FOXQ1
hsa-miR-20a-5p;LASP1
hsa-miR-20a-5p;LDLR
hsa-miR-20a-5p;MYLIP
hsa-miR-20a-5p;MYO1D
hsa-miR-20a-5p;NFAT5
hsa-miR-20a-5p;PTGFRN
hsa-miR-20a-5p;PTP4A1
hsa-miR-20a-5p;SLC30A1
hsa-miR-20a-5p;SOX4
hsa-miR-20a-5p;SPRED1
hsa-miR-20a-5p;RPS27A
hsa-miR-20a-5p;ZFYVE26
hsa-miR-20a-5p;ZNF652
hsa-miR-20a-5p;ZNF70
hsa-miR-20a-5p;ADAR
hsa-miR-20a-5p;AKAP11
hsa-miR-20a-5p;ANKH
hsa-miR-20a-5p;ANKRD50
hsa-miR-20a-5p;ARHGAP1
hsa-miR-20a-5p;ATL3
hsa-miR-20a-5p;ATXN7L3B
hsa-miR-20a-5p;B2M
hsa-miR-20a-5p;BBX
hsa-miR-20a-5p;BMP2
hsa-miR-20a-5p;BSCL2
hsa-miR-20a-5p;BZW1
hsa-miR-20a-5p;DDIAS
hsa-miR-20a-5p;CABLES1
hsa-miR-20a-5p;CCND1
hsa-miR-20a-5p;CHSY1
hsa-miR-20a-5p;CNOT6L
hsa-miR-20a-5p;COIL
hsa-miR-20a-5p;CSNK1A1
hsa-miR-20a-5p;ERGIC2
hsa-miR-20a-5p;F3
hsa-miR-20a-5p;FAM160B1
hsa-miR-20a-5p;FBXL5
hsa-miR-20a-5p;GID4
hsa-miR-20a-5p;GNS
hsa-miR-20a-5p;GPR157
hsa-miR-20a-5p;HSPA8
hsa-miR-20a-5p;ICMT
hsa-miR-20a-5p;KLF6
hsa-miR-20a-5p;KLHL28
hsa-miR-20a-5p;KPNA2
hsa-miR-20a-5p;LASP1
hsa-miR-20a-5p;M6PR
hsa-miR-20a-5p;MAP3K2
hsa-miR-20a-5p;MIDN
hsa-miR-20a-5p;MLLT1
hsa-miR-20a-5p;NETO2
hsa-miR-20a-5p;NFIB
hsa-miR-20a-5p;NIN
hsa-miR-20a-5p;NPAT
hsa-miR-20a-5p;NRBP1
hsa-miR-20a-5p;PITPNA
hsa-miR-20a-5p;PTGFRN
hsa-miR-20a-5p;PXK
hsa-miR-20a-5p;RAB22A
hsa-miR-20a-5p;RAB5B
hsa-miR-20a-5p;RRM2
hsa-miR-20a-5p;SGMS1
hsa-miR-20a-5p;SGPL1
hsa-miR-20a-5p;SHOC2
hsa-miR-20a-5p;SLC22A23
hsa-miR-20a-5p;SLC30A7
hsa-miR-20a-5p;SMIM13
hsa-miR-20a-5p;SPRED1
hsa-miR-20a-5p;TFAM
hsa-miR-20a-5p;TMEM64
hsa-miR-20a-5p;PRICKLE4
hsa-miR-20a-5p;TPM4
hsa-miR-20a-5p;TRIP10
hsa-miR-20a-5p;RPS27A
hsa-miR-20a-5p;WAC
hsa-miR-20a-5p;ZBTB33
hsa-miR-20a-5p;ZBTB5
hsa-miR-20a-5p;ZFYVE9
hsa-miR-20a-5p;AKR7A2
hsa-miR-20a-5p;KRT10
hsa-miR-20a-5p;FUT10
hsa-miR-20a-5p;TAX1BP1
hsa-miR-20a-5p;ATAD2
hsa-miR-20a-5p;CADM2
hsa-miR-20a-5p;ITGA2
hsa-miR-20a-5p;TP53INP1
hsa-miR-20a-5p;TSR1
hsa-miR-20a-5p;TMEM9B
hsa-miR-20a-5p;EMC1
hsa-miR-20a-5p;SORCS2
hsa-miR-20a-5p;SREK1IP1
hsa-miR-20a-5p;ITGA2
hsa-miR-20a-5p;NPNT
hsa-miR-20a-5p;TP53INP1
hsa-miR-20a-5p;TSR1
hsa-miR-20a-5p;WNK3
hsa-miR-20a-5p;EMC1
hsa-miR-20a-5p;SREK1IP1
hsa-miR-20a-5p;LLPH
hsa-miR-20a-5p;PFKFB2
hsa-miR-20a-5p;A1CF
hsa-miR-20a-5p;CEP170
hsa-miR-20a-5p;NRIP3
hsa-miR-20a-5p;PRNP
hsa-miR-20a-5p;SLCO5A1
hsa-miR-20a-5p;CCDC132
hsa-miR-20a-5p;PFKFB2
hsa-miR-16-5p;BMI1
hsa-miR-16-5p;CDK2
hsa-miR-16-5p;CDK1
hsa-miR-16-5p;HMGA1
hsa-miR-16-5p;NFKB1
hsa-miR-16-5p;ACVR2A
hsa-miR-16-5p;RAB9B
hsa-miR-16-5p;ACTR1A
hsa-miR-16-5p;TPI1
hsa-miR-16-5p;PDCD4
hsa-miR-16-5p;RAB21
hsa-miR-16-5p;WT1
hsa-miR-16-5p;ASXL2
hsa-miR-16-5p;TMEM251
hsa-miR-16-5p;CARD8
hsa-miR-16-5p;CDC14B
hsa-miR-16-5p;CENPJ
hsa-miR-16-5p;CEP63
hsa-miR-16-5p;CREBL2
hsa-miR-16-5p;ECHDC1
hsa-miR-16-5p;GOLGA5
hsa-miR-16-5p;GOLPH3L
hsa-miR-16-5p;GTF2H1
hsa-miR-16-5p;H3F3B
hsa-miR-16-5p;HACE1
hsa-miR-16-5p;HDHD2
hsa-miR-16-5p;HERC6
hsa-miR-16-5p;HRSP12
hsa-miR-16-5p;HSDL2
hsa-miR-16-5p;JUN
hsa-miR-16-5p;MCL1
hsa-miR-16-5p;MSH2
hsa-miR-16-5p;OMA1
hsa-miR-16-5p;OSGEPL1
hsa-miR-16-5p;PDCD6IP
hsa-miR-16-5p;PHKB
hsa-miR-16-5p;PMS1
hsa-miR-16-5p;PNN
hsa-miR-16-5p;PRIM1
hsa-miR-16-5p;RAD51C
hsa-miR-16-5p;RHOT1
hsa-miR-16-5p;RNASEL
hsa-miR-16-5p;SLC35A1
hsa-miR-16-5p;SLC35B3
hsa-miR-16-5p;TIA1
hsa-miR-16-5p;UGDH
hsa-miR-16-5p;UGP2
hsa-miR-16-5p;ZNF559
hsa-miR-16-5p;CDK6
hsa-miR-16-5p;CCND3
hsa-miR-16-5p;CCND1
hsa-miR-16-5p;CCNE1
hsa-miR-16-5p;ZNF622
hsa-miR-16-5p;YIF1B
hsa-miR-16-5p;VTI1B
hsa-miR-16-5p;UTP15
hsa-miR-16-5p;UBE4A
hsa-miR-16-5p;UBE2V1
hsa-miR-16-5p;UBE2S
hsa-miR-16-5p;TXN2
hsa-miR-16-5p;TPM3
hsa-miR-16-5p;TOMM34
hsa-miR-16-5p;TNFSF9
hsa-miR-16-5p;TMEM43
hsa-miR-16-5p;TMEM109
hsa-miR-16-5p;SRPRB
hsa-miR-16-5p;SRPR
hsa-miR-16-5p;SQSTM1
hsa-miR-16-5p;SPTLC1
hsa-miR-16-5p;SLC7A1
hsa-miR-16-5p;SLC38A5
hsa-miR-16-5p;SLC38A1
hsa-miR-16-5p;SLC25A22
hsa-miR-16-5p;SLC16A3
hsa-miR-16-5p;SLC12A2
hsa-miR-16-5p;SHOC2
hsa-miR-16-5p;SERPINE2
hsa-miR-16-5p;SEC24A
hsa-miR-16-5p;RTN4
hsa-miR-16-5p;RFT1
hsa-miR-16-5p;RARS
hsa-miR-16-5p;RAB30
hsa-miR-16-5p;PURA
hsa-miR-16-5p;PTGS2
hsa-miR-16-5p;PSAT1
hsa-miR-16-5p;PPP2R5C
hsa-miR-16-5p;PPIF
hsa-miR-16-5p;PLK1
hsa-miR-16-5p;PISD
hsa-miR-16-5p;PHLDB2
hsa-miR-16-5p;PANX1
hsa-miR-16-5p;PAFAH1B2
hsa-miR-16-5p;NPR3
hsa-miR-16-5p;NOTCH2
hsa-miR-16-5p;NAPG
hsa-miR-16-5p;MRPL20
hsa-miR-16-5p;MLLT11
hsa-miR-16-5p;MLLT1
hsa-miR-16-5p;LYPLA2
hsa-miR-16-5p;LUZP1
hsa-miR-16-5p;LAMC1
hsa-miR-16-5p;KPNA3
hsa-miR-16-5p;KCNN4
hsa-miR-16-5p;ITGA2
hsa-miR-16-5p;IPO4
hsa-miR-16-5p;IGF2R
hsa-miR-16-5p;IFRD2
hsa-miR-16-5p;IFRD1
hsa-miR-16-5p;HMOX1
hsa-miR-16-5p;HSPA1A
hsa-miR-16-5p;HSPA1B
hsa-miR-16-5p;LAMTOR5
hsa-miR-16-5p;HARS2
hsa-miR-16-5p;HARS
hsa-miR-16-5p;GSTM4
hsa-miR-16-5p;GPAM
hsa-miR-16-5p;GNL3L
hsa-miR-16-5p;GFPT1
hsa-miR-16-5p;GFM1
hsa-miR-16-5p;GALNT7
hsa-miR-16-5p;FNDC3B
hsa-miR-16-5p;FGF2
hsa-miR-16-5p;EIF4E
hsa-miR-16-5p;EGFR
hsa-miR-16-5p;DNAJB4
hsa-miR-16-5p;CHORDC1
hsa-miR-16-5p;CDK5RAP1
hsa-miR-16-5p;CACNA2D1
hsa-miR-16-5p;CA12
hsa-miR-16-5p;ATG9A
hsa-miR-16-5p;SNX15
hsa-miR-16-5p;ARL2
hsa-miR-16-5p;ARHGDIA
hsa-miR-16-5p;ADSS
hsa-miR-16-5p;ACP2
hsa-miR-16-5p;ABHD10
hsa-miR-16-5p;ABCF2
hsa-miR-16-5p;F2
hsa-miR-16-5p;BCL2
hsa-miR-16-5p;CCNT2
hsa-miR-16-5p;CFL2
hsa-miR-16-5p;CSHL1
hsa-miR-16-5p;CRHBP
hsa-miR-16-5p;ZYX
hsa-miR-16-5p;RPS6
hsa-miR-16-5p;BRCA1
hsa-miR-16-5p;AKT3
hsa-miR-16-5p;CCND2
hsa-miR-16-5p;WNT3A
hsa-miR-16-5p;VEGFA
hsa-miR-16-5p;WIPF1
hsa-miR-16-5p;VPS45
hsa-miR-16-5p;HSP90B1
hsa-miR-16-5p;SKAP2
hsa-miR-16-5p;NT5DC1
hsa-miR-16-5p;FAM69A
hsa-miR-16-5p;C2orf74
hsa-miR-16-5p;FAM122C
hsa-miR-16-5p;PWWP2A
hsa-miR-16-5p;C17orf80
hsa-miR-16-5p;CCDC111
hsa-miR-16-5p;C2orf43
hsa-miR-16-5p;C4orf27
hsa-miR-16-5p;NIPAL2
hsa-miR-16-5p;TRMT13
hsa-miR-16-5p;ANAPC16
hsa-miR-16-5p;CADM1
hsa-miR-16-5p;TPPP3
hsa-miR-16-5p;MYB
hsa-miR-16-5p;AURKB
hsa-miR-16-5p;CAPRIN1
hsa-miR-16-5p;ALG3
hsa-miR-16-5p;NAA25
hsa-miR-16-5p;TOR4A
hsa-miR-16-5p;C9orf89
hsa-miR-16-5p;MMS19
hsa-miR-16-5p;NOB1
hsa-miR-16-5p;PNPLA6
hsa-miR-16-5p;EPT1
hsa-miR-16-5p;ZNF384
hsa-miR-16-5p;C9orf114
hsa-miR-16-5p;PTCD3
hsa-miR-16-5p;MCU
hsa-miR-16-5p;NAA15
hsa-miR-16-5p;PPM1D
hsa-miR-16-5p;LAMTOR3
hsa-miR-16-5p;LAMTOR2
hsa-miR-16-5p;CHUK
hsa-miR-16-5p;TP53
hsa-miR-16-5p;NCOR2
hsa-miR-16-5p;Ccnd1
hsa-miR-16-5p;AXIN2
hsa-miR-16-5p;KDR
hsa-miR-16-5p;FGFR1
hsa-miR-16-5p;HMGA2
hsa-miR-16-5p;PIM1
hsa-miR-16-5p;IFNG
hsa-miR-16-5p;UNG
hsa-miR-16-5p;SRP68
hsa-miR-16-5p;RECK
hsa-miR-16-5p;DSP
hsa-miR-16-5p;RPL10
hsa-miR-16-5p;SEC11A
hsa-miR-16-5p;SELRC1
hsa-miR-16-5p;RPS27
hsa-miR-16-5p;YTHDC1
hsa-miR-16-5p;GRWD1
hsa-miR-16-5p;PPAN
hsa-miR-16-5p;NT5C3A
hsa-miR-16-5p;TRMT10C
hsa-miR-16-5p;SMAD1
hsa-miR-16-5p;TRIM32
hsa-miR-16-5p;DNAJC2
hsa-miR-16-5p;RPL4
hsa-miR-16-5p;NOC4L
hsa-miR-16-5p;MRPL12
hsa-miR-16-5p;EIF1
hsa-miR-16-5p;PON2
hsa-miR-16-5p;EMC6
hsa-miR-16-5p;PTRH1
hsa-miR-16-5p;UBE2C
hsa-miR-16-5p;EEF1G
hsa-miR-16-5p;LSM10
hsa-miR-16-5p;YBX3
hsa-miR-16-5p;INTS5
hsa-miR-16-5p;MRPS31
hsa-miR-16-5p;CDC123
hsa-miR-16-5p;TMBIM6
hsa-miR-16-5p;RPL12
hsa-miR-16-5p;MRPL1
hsa-miR-16-5p;ACOT8
hsa-miR-16-5p;SLC27A4
hsa-miR-16-5p;LIN7C
hsa-miR-16-5p;ABCF1
hsa-miR-16-5p;METAP2
hsa-miR-16-5p;CD44
hsa-miR-16-5p;SARS
hsa-miR-16-5p;SLC30A1
hsa-miR-16-5p;RPL27A
hsa-miR-16-5p;AUP1
hsa-miR-16-5p;SLC1A5
hsa-miR-16-5p;EIF3C
hsa-miR-16-5p;AP2M1
hsa-miR-16-5p;DHX36
hsa-miR-16-5p;HEATR2
hsa-miR-16-5p;DNTTIP2
hsa-miR-16-5p;UGT8
hsa-miR-16-5p;SLC39A14
hsa-miR-16-5p;TNPO3
hsa-miR-16-5p;SMPD4
hsa-miR-16-5p;WDR18
hsa-miR-16-5p;SNRPC
hsa-miR-16-5p;GPATCH4
hsa-miR-16-5p;DDX52
hsa-miR-16-5p;EIF2B2
hsa-miR-16-5p;ELP3
hsa-miR-16-5p;XKR8
hsa-miR-16-5p;GRB2
hsa-miR-16-5p;SNRPB2
hsa-miR-16-5p;SERBP1
hsa-miR-16-5p;CMPK1
hsa-miR-16-5p;FNTA
hsa-miR-16-5p;TMEM126A
hsa-miR-16-5p;WBP11
hsa-miR-16-5p;ALDH2
hsa-miR-16-5p;PCMT1
hsa-miR-16-5p;RBM6
hsa-miR-16-5p;RPS6KB1
hsa-miR-16-5p;DDHD2
hsa-miR-16-5p;NIN
hsa-miR-16-5p;FLCN
hsa-miR-16-5p;ATF7
hsa-miR-16-5p;GATAD2A
hsa-miR-16-5p;KATNAL1
hsa-miR-16-5p;BFAR
hsa-miR-16-5p;TBRG1
hsa-miR-16-5p;ZNRF3
hsa-miR-16-5p;CDC25A
hsa-miR-16-5p;ABL2
hsa-miR-16-5p;N4BP1
hsa-miR-16-5p;MGAT4A
hsa-miR-16-5p;TIMM10B
hsa-miR-16-5p;KIF5B
hsa-miR-16-5p;CALR
hsa-miR-16-5p;EIF4G3
hsa-miR-16-5p;RHOF
hsa-miR-16-5p;TNFRSF12A
hsa-miR-16-5p;PPA1
hsa-miR-16-5p;TPT1
hsa-miR-16-5p;TAF15
hsa-miR-16-5p;TACO1
hsa-miR-16-5p;RPL9
hsa-miR-16-5p;CYCS
hsa-miR-16-5p;TUBB
hsa-miR-16-5p;PDF
hsa-miR-16-5p;LUC7L
hsa-miR-16-5p;EIF2B5
hsa-miR-16-5p;NAA10
hsa-miR-16-5p;TUBB4B
hsa-miR-16-5p;STX4
hsa-miR-16-5p;CD55
hsa-miR-16-5p;EIF3E
hsa-miR-16-5p;INF2
hsa-miR-16-5p;LMF2
hsa-miR-16-5p;WBSCR16
hsa-miR-16-5p;BAG6
hsa-miR-16-5p;VMP1
hsa-miR-16-5p;SYF2
hsa-miR-16-5p;NARS2
hsa-miR-16-5p;POFUT1
hsa-miR-16-5p;ENY2
hsa-miR-16-5p;MTOR
hsa-miR-16-5p;STEAP3
hsa-miR-16-5p;WDR43
hsa-miR-16-5p;TRMT1
hsa-miR-16-5p;SNX12
hsa-miR-16-5p;XPO1
hsa-miR-16-5p;SNX6
hsa-miR-16-5p;PHIP
hsa-miR-16-5p;LAMTOR1
hsa-miR-16-5p;TGFBI
hsa-miR-16-5p;ANAPC13
hsa-miR-16-5p;DNAJA4
hsa-miR-16-5p;MDN1
hsa-miR-16-5p;DNAJA2
hsa-miR-16-5p;USP9X
hsa-miR-16-5p;C8orf44
hsa-miR-16-5p;TMEM168
hsa-miR-16-5p;LPHN1
hsa-miR-16-5p;NCKAP5L
hsa-miR-16-5p;SGK3
hsa-miR-16-5p;ZRANB1
hsa-miR-16-5p;TRIM44
hsa-miR-16-5p;TEX15
hsa-miR-16-5p;HNRNPA2B1
hsa-miR-16-5p;RIMS3
